0.01,1.0,0.863907894737,0.00910724538263,75042816.0,0.236386688132
0.01,0.95,0.866631578947,0.0091249052743,75188547.3684,0.237508384805
0.01,0.9,0.841105263158,0.00912969306716,75227998.3158,0.24441105441
0.01,0.89,0.836776315789,0.00913055643964,75234896.8421,0.246207224695
0.01,0.88,0.831618421053,0.00913055643964,75234896.8421,0.246496702495
0.01,0.87,0.814802631579,0.00913055643964,75234896.8421,0.252050437425
0.01,0.86,0.822578947368,0.00913055643964,75234896.8421,0.252069611298
0.01,0.85,0.813407894737,0.00913055643964,75234896.8421,0.251529781442
0.01,0.8,0.765736842105,0.00913055643964,75234896.8421,0.268407896945
0.01,0.75,0.771342105263,0.00913058260244,75235112.4211,0.266140737032
0.01,0.7,0.733907894737,0.00913105353289,75238992.8421,0.280945413991
0.01,0.65,0.670078947368,0.00913105353289,75238992.8421,0.307265043259
0.01,0.6,0.620789473684,0.00913105353289,75238992.8421,0.335503339767
0.01,0.55,0.569907894737,0.00913105353289,75238992.8421,0.365279611788
0.01,0.5,0.525026315789,0.00913105353289,75238992.8421,0.400973370201
0.009,1.0,0.878315789474,0.00913105353289,75238992.8421,0.232999124025
0.009,0.95,0.858092105263,0.00913105353289,75238992.8421,0.238133593609
0.009,0.9,0.843039473684,0.00913105353289,75238992.8421,0.244177492041
0.009,0.89,0.841368421053,0.00913105353289,75238992.8421,0.244642709431
0.009,0.88,0.831026315789,0.00913105353289,75238992.8421,0.248693478735
0.009,0.87,0.826078947368,0.00913105353289,75238992.8421,0.250088516035
0.009,0.86,0.819578947368,0.00913105353289,75238992.8421,0.252029055043
0.009,0.85,0.819934210526,0.00913105353289,75238992.8421,0.25127886471
0.009,0.8,0.76625,0.00913105353289,75238992.8421,0.267889198504
0.009,0.75,0.772973684211,0.00913105353289,75238992.8421,0.266466605036
0.009,0.7,0.746184210526,0.00913105353289,75238992.8421,0.276520176938
0.009,0.65,0.677855263158,0.00913105353289,75238992.8421,0.30421879417
0.009,0.6,0.622,0.00913105353289,75238992.8421,0.334493574343
0.009,0.55,0.567078947368,0.00913136748652,75241579.7895,0.366484365965
0.009,0.5,0.532736842105,0.00913155062613,75243088.8421,0.392762347272
0.008,1.0,0.752684210526,0.00851756197739,70193583.1579,0.311582653146
0.008,0.95,0.741565789474,0.00852376256158,70231093.8947,0.315585412477
0.008,0.9,0.736026315789,0.00852088465331,70208458.1053,0.32362067072
0.008,0.89,0.711421052632,0.0085155474416,70175043.3684,0.336301000495
0.008,0.88,0.712118421053,0.00851989046681,70189702.7368,0.337611951326
0.008,0.87,0.703855263158,0.00851855616388,70198757.0526,0.343387716695
0.008,0.86,0.71575,0.0085208061649,70207380.2105,0.333588223708
0.008,0.85,0.693671052632,0.00852017825764,70199619.3684,0.347011064228
0.008,0.8,0.682578947368,0.00852012593203,70190780.6316,0.34273436195
0.008,0.75,0.660868421053,0.00851795441943,70193798.7368,0.357401509034
0.008,0.7,0.642802631579,0.0085240241896,70243813.0526,0.368003669538
0.008,0.65,0.613197368421,0.00851965500159,70197248.0,0.379886551907
0.008,0.6,0.564815789474,0.00852172186299,70215356.6316,0.427345627233
0.008,0.55,0.536052631579,0.00852114628133,70205871.1579,0.442411899567
0.008,0.5,0.499973684211,0.00851740500057,70187978.1053,0.476472641292
0.007,1.0,0.665855263158,0.00795508788674,65553030.7368,0.396310316889
0.007,0.95,0.681605263158,0.00795189602484,65531041.6842,0.382345049005
0.007,0.9,0.666776315789,0.00795495707273,65554755.3684,0.392620249798
0.007,0.89,0.644657894737,0.00795084951274,65522202.9474,0.410346407639
0.007,0.88,0.657815789474,0.00795422451426,65537724.6316,0.399010143782
0.007,0.87,0.664421052632,0.00795132044318,65537077.8947,0.390915243249
0.007,0.86,0.652026315789,0.00795534951477,65542682.9474,0.401778785806
0.007,0.85,0.651486842105,0.00795477393311,65540742.7368,0.400008301986
0.007,0.8,0.626315789474,0.00795218381566,65532335.1579,0.419004779113
0.007,0.75,0.612210526316,0.00795652684088,65554970.9474,0.434014596437
0.007,0.7,0.599421052632,0.00795582044521,65548719.1579,0.440684193059
0.007,0.65,0.554697368421,0.00794799776727,65507543.5789,0.469652364129
0.007,0.6,0.532684210526,0.0079546169563,65553030.7368,0.495148181915
0.007,0.55,0.511460526316,0.0079515297456,65523712.0,0.520579614137
0.007,0.5,0.473631578947,0.00795307335095,65529101.4737,0.563115621868
0.006,1.0,0.614631578947,0.00695103801573,57278679.5789,0.47089077297
0.006,0.95,0.619947368421,0.0069486048751,57271349.8947,0.46668677581
0.006,0.9,0.618907894737,0.00695349731916,57299375.1579,0.460269037046
0.006,0.89,0.616828947368,0.00695106417853,57289458.5263,0.461271649913
0.006,0.88,0.618105263158,0.00695237231866,57315543.5789,0.461573826639
0.006,0.87,0.613039473684,0.00695402057521,57302608.8421,0.464208929162
0.006,0.86,0.591434210526,0.00695655836705,57340981.8947,0.493079336066
0.006,0.85,0.600842105263,0.00695127348095,57266176.0,0.473416692332
0.006,0.8,0.593684210526,0.00695158743458,57283637.8947,0.479502238725
0.006,0.75,0.578513157895,0.00694991301522,57259061.8947,0.495559642189
0.006,0.7,0.563592105263,0.00695425604044,57292907.7895,0.504275861539
0.006,0.65,0.535302631579,0.00695815429801,57324597.8947,0.530174518886
0.006,0.6,0.517013157895,0.00694978220121,57245911.5789,0.557557984402
0.006,0.55,0.484118421053,0.00695318336553,57276523.7895,0.591411264319
0.006,0.5,0.451802631579,0.0069528170863,57271134.3158,0.639560172432
0.005,1.0,0.568105263158,0.00595229919362,49022868.2105,0.601296851509
0.005,0.95,0.569315789474,0.00595512477629,49031275.7895,0.598255797436
0.005,0.9,0.558184210526,0.00594963058777,49040114.5263,0.608102258883
0.005,0.89,0.559473684211,0.00595339803133,49058007.5789,0.610437995509
0.005,0.88,0.558407894737,0.00595488931107,49057360.8421,0.609154387524
0.005,0.87,0.553828947368,0.00595601431158,49093793.6842,0.614040788851
0.005,0.86,0.549539473684,0.0059573224517,49064906.1053,0.621933635912
0.005,0.85,0.551157894737,0.00595666838164,49085386.1053,0.61548644618
0.005,0.8,0.536960526316,0.00595475849706,49095302.7368,0.631352374428
0.005,0.75,0.522131578947,0.00595321489171,49057576.4211,0.65487757482
0.005,0.7,0.507526315789,0.00595478465986,49044641.6842,0.668746521598
0.005,0.65,0.495644736842,0.00595554338113,49062534.7368,0.689707856429
0.005,0.6,0.474697368421,0.00595700849807,49061241.2632,0.725179220501
0.005,0.55,0.453565789474,0.005960461988,49084739.3684,0.75966235211
0.005,0.5,0.429973684211,0.00595342419413,49058007.5789,0.81271678523
0.004,1.0,0.57175,0.00495714467546,40852210.5263,0.645098861895
0.004,0.95,0.564421052632,0.00495855746679,40814268.6316,0.652459169689
0.004,0.9,0.556473684211,0.00495316792948,40804352.0,0.666855573654
0.004,0.89,0.557526315789,0.00495913304845,40853504.0,0.665140202171
0.004,0.88,0.555605263158,0.0049522783942,40820304.8421,0.664223432541
0.004,0.87,0.554368421053,0.00495785107112,40846605.4737,0.667308719535
0.004,0.86,0.549565789474,0.00496085979341,40868378.9474,0.669827988273
0.004,0.85,0.546118421053,0.00495029002121,40778698.1053,0.677198698646
0.004,0.8,0.533513157895,0.00495138885891,40816640.0,0.688484568345
0.004,0.75,0.525907894737,0.00495081327726,40822891.7895,0.701046266054
0.004,0.7,0.515868421053,0.00495363885992,40817717.8947,0.712814343603
0.004,0.65,0.485276315789,0.00494851095064,40803920.8421,0.764164999912
0.004,0.6,0.470526315789,0.00495282781305,40820089.2632,0.785501291877
0.004,0.55,0.451592105263,0.00495212141738,40795082.1053,0.827629553644
0.004,0.5,0.426986842105,0.00495463304642,40808448.0,0.881562797647
0.003,1.0,0.571328947368,0.00395497852623,32580446.3158,0.678534043463
0.003,0.95,0.570302631579,0.00395437678177,32602435.3684,0.684260142477
0.003,0.9,0.560118421053,0.00395667910839,32612783.1579,0.692546982514
0.003,0.89,0.556184210526,0.00395393201413,32572469.8947,0.699390787827
0.003,0.88,0.554342105263,0.00395440294457,32570960.8421,0.700186603948
0.003,0.87,0.552592105263,0.00395178666432,32575272.4211,0.701273240541
0.003,0.86,0.551355263158,0.0039536180605,32606100.2105,0.709079127563
0.003,0.85,0.549907894737,0.00395508317744,32577859.3684,0.711083374525
0.003,0.8,0.537223684211,0.0039557110847,32616016.8421,0.721301492892
0.003,0.75,0.526,0.00395673143399,32623993.2632,0.740411243941
0.003,0.7,0.507381578947,0.00395581573591,32608471.5789,0.763471766522
0.003,0.65,0.493421052632,0.00395796108571,32620112.8421,0.789668145933
0.003,0.6,0.473421052632,0.00396073434277,32633478.7368,0.830798111464
0.003,0.55,0.445157894737,0.0039536703861,32563631.1579,0.887848402324
0.003,0.5,0.428236842105,0.00395646980597,32612136.4211,0.928126322596
0.002,1.0,0.586513157895,0.00296155075302,24379607.5789,0.733840176934
0.002,0.95,0.582131578947,0.00296063505494,24375296.0,0.732466321242
0.002,0.9,0.571565789474,0.00295592575049,24345330.5263,0.757101836957
0.002,0.89,0.570592105263,0.00295948389163,24367104.0,0.753475151564
0.002,0.88,0.569328947368,0.00295877749596,24364301.4737,0.758539388054
0.002,0.87,0.565026315789,0.00295937924042,24381978.9474,0.767288308395
0.002,0.86,0.566276315789,0.00295765249545,24383919.1579,0.767513199856
0.002,0.85,0.559947368421,0.00295788796068,24393835.7895,0.772557471928
0.002,0.8,0.547828947368,0.00295940540322,24384134.7368,0.788687919316
0.002,0.75,0.534657894737,0.00295720772781,24361498.9474,0.810116830625
0.002,0.7,0.517592105263,0.00296458563811,24422076.6316,0.832786359285
0.002,0.65,0.497210526316,0.00295762633265,24376158.3158,0.867937953849
0.002,0.6,0.483302631579,0.00295514086642,24362145.6842,0.897267303969
0.002,0.55,0.456960526316,0.00295699842539,24360421.0526,0.94783828133
0.002,0.5,0.431894736842,0.00296189086946,24411297.6842,1.02513854127
0.001,1.0,0.625197368421,0.00196511425754,16174026.1053,0.846223906467
0.001,0.95,0.622407894737,0.00196098053474,16172732.6316,0.851625078603
0.001,0.9,0.609697368421,0.00196011716226,16139749.0526,0.86614985215
0.001,0.89,0.610210526316,0.00196207937245,16163678.3158,0.870387027138
0.001,0.88,0.604644736842,0.0019668148397,16227920.8421,0.877670463763
0.001,0.87,0.60225,0.00195771018443,16136730.9474,0.877281251707
0.001,0.86,0.600381578947,0.00196338751257,16143198.3158,0.888196380515
0.001,0.85,0.598289473684,0.00196003867385,16155701.8947,0.89852020615
0.001,0.8,0.580421052632,0.0019636753034,16164540.6316,0.908093339518
0.001,0.75,0.559815789474,0.00195873053373,16124227.3684,0.942765273546
0.001,0.7,0.545342105263,0.00196173925602,16142551.5789,0.974014483
0.001,0.65,0.522618421053,0.0019595154178,16153114.9474,1.01458979908
0.001,0.6,0.501578947368,0.00196451251308,16181571.3684,1.06498241425
0.001,0.55,0.473986842105,0.0019657944904,16195152.8421,1.13573125789
0.001,0.5,0.448921052632,0.00196111134876,16158073.2632,1.22646340571
